Downloaded on:;23/12/2024 11:56 (Europe/Paris)
Downloaded by user:;dweb
Analysis start date:;01/01/2023
Analysis end date:;01/12/2024
Range:;Day ahead (11:00h)

MAE;0.54GW
MAE (% Observation);10.14%
MAE (% Installed cap.);2.34%
RMSE;0.77GW
RMSE (% Observation);14.60%
RMSE (% Installed cap.);3.37%
Syst. Error;-0.17GW
Syst. Error (% Installed cap.);-0.73%
Syst. Error (% Observation);-3.15%
% between percentiles;89.35%
Pearson's r;0.98
Capacity factor (% Installed cap.);23.10

Timestamp start (Europe/Paris);Timestamp end (Europe/Paris);Wind power percentile 10 forecast Meteologica France (GW);Wind power forecast Meteologica France (GW);Wind power percentile 90 forecast Meteologica France (GW);Wind power observation France (GW)
25/12/2023 18:00;25/12/2023 19:00;10.01;11.68;13.36;11.42
25/12/2023 19:00;25/12/2023 20:00;10.32;11.99;13.65;11.89
25/12/2023 20:00;25/12/2023 21:00;10.64;12.23;13.82;12.24
25/12/2023 21:00;25/12/2023 22:00;10.69;12.38;14.07;12.55
25/12/2023 22:00;25/12/2023 23:00;10.67;12.38;14.10;12.73
25/12/2023 23:00;26/12/2023 00:00;10.10;11.75;13.40;12.43
26/12/2023 00:00;26/12/2023 01:00;9.43;11.12;12.80;12.32
26/12/2023 01:00;26/12/2023 02:00;9.24;10.96;12.69;11.76
26/12/2023 02:00;26/12/2023 03:00;8.96;10.64;12.31;8.59
26/12/2023 03:00;26/12/2023 04:00;8.58;10.27;11.97;8.29
26/12/2023 04:00;26/12/2023 05:00;8.09;9.88;11.67;8.00
26/12/2023 05:00;26/12/2023 06:00;7.64;9.43;11.22;7.57
26/12/2023 06:00;26/12/2023 07:00;7.34;8.96;10.57;7.03
26/12/2023 07:00;26/12/2023 08:00;7.15;8.44;9.72;8.74
26/12/2023 08:00;26/12/2023 09:00;6.67;7.81;8.95;8.44
26/12/2023 09:00;26/12/2023 10:00;5.92;7.10;8.27;7.83
26/12/2023 10:00;26/12/2023 11:00;5.15;6.40;7.66;6.79
26/12/2023 11:00;26/12/2023 12:00;4.48;5.83;7.18;5.41
26/12/2023 12:00;26/12/2023 13:00;3.98;5.42;6.85;5.10
26/12/2023 13:00;26/12/2023 14:00;3.49;4.94;6.39;4.87
26/12/2023 14:00;26/12/2023 15:00;3.00;4.32;5.63;4.72
26/12/2023 15:00;26/12/2023 16:00;2.59;3.73;4.86;4.09
26/12/2023 16:00;26/12/2023 17:00;2.39;3.43;4.47;3.21
26/12/2023 17:00;26/12/2023 18:00;2.44;3.45;4.45;2.82
26/12/2023 18:00;26/12/2023 19:00;2.44;3.64;4.84;2.63
26/12/2023 19:00;26/12/2023 20:00;2.40;3.93;5.46;2.59
26/12/2023 20:00;26/12/2023 21:00;2.53;4.23;5.92;2.62
26/12/2023 21:00;26/12/2023 22:00;2.78;4.55;6.31;2.71
26/12/2023 22:00;26/12/2023 23:00;3.07;4.91;6.74;2.96
26/12/2023 23:00;27/12/2023 00:00;3.41;4.86;6.31;3.24
27/12/2023 00:00;27/12/2023 01:00;3.85;4.84;5.83;3.85
27/12/2023 01:00;27/12/2023 02:00;4.21;5.17;6.13;4.37
27/12/2023 02:00;27/12/2023 03:00;4.47;5.41;6.36;4.78
27/12/2023 03:00;27/12/2023 04:00;4.70;5.65;6.59;5.12
27/12/2023 04:00;27/12/2023 05:00;4.89;5.88;6.88;5.47
27/12/2023 05:00;27/12/2023 06:00;5.19;6.20;7.20;5.88
27/12/2023 06:00;27/12/2023 07:00;5.67;6.64;7.61;6.53
27/12/2023 07:00;27/12/2023 08:00;6.28;7.22;8.16;7.26
27/12/2023 08:00;27/12/2023 09:00;6.83;7.88;8.93;7.87
27/12/2023 09:00;27/12/2023 10:00;7.18;8.42;9.67;8.53
27/12/2023 10:00;27/12/2023 11:00;7.38;8.90;10.41;9.37
27/12/2023 11:00;27/12/2023 12:00;7.52;9.05;10.57;9.65
27/12/2023 12:00;27/12/2023 13:00;7.57;8.96;10.35;9.40
27/12/2023 13:00;27/12/2023 14:00;7.73;9.21;10.69;9.45
27/12/2023 14:00;27/12/2023 15:00;8.33;10.08;11.84;9.22
27/12/2023 15:00;27/12/2023 16:00;9.61;11.47;13.33;9.30
27/12/2023 16:00;27/12/2023 17:00;10.99;12.65;14.31;10.40
27/12/2023 17:00;27/12/2023 18:00;11.91;13.37;14.84;11.93
27/12/2023 18:00;27/12/2023 19:00;12.41;13.85;15.28;13.63
27/12/2023 19:00;27/12/2023 20:00;12.62;14.15;15.68;15.02
27/12/2023 20:00;27/12/2023 21:00;12.61;14.23;15.85;15.59
27/12/2023 21:00;27/12/2023 22:00;12.38;14.05;15.71;15.43
27/12/2023 22:00;27/12/2023 23:00;11.99;13.71;15.42;15.30
27/12/2023 23:00;28/12/2023 00:00;11.72;13.49;15.26;14.81
28/12/2023 00:00;28/12/2023 01:00;11.57;13.30;15.03;14.32
28/12/2023 01:00;28/12/2023 02:00;11.20;12.98;14.75;14.12
28/12/2023 02:00;28/12/2023 03:00;10.90;12.66;14.41;13.73
28/12/2023 03:00;28/12/2023 04:00;10.60;12.28;13.96;12.60
28/12/2023 04:00;28/12/2023 05:00;10.31;11.94;13.57;8.77
28/12/2023 05:00;28/12/2023 06:00;10.09;11.66;13.23;12.12
28/12/2023 06:00;28/12/2023 07:00;9.89;11.46;13.03;12.52
28/12/2023 07:00;28/12/2023 08:00;9.71;11.35;13.00;12.38
28/12/2023 08:00;28/12/2023 09:00;9.51;11.27;13.03;12.47
